Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.2-192.168.1.10-41185-161-17,192.168.1.2,41185,192.168.1.10,161,17,25/02/2021 10:58:30 AM,3931,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,44009.15797506996,1017.5527855507505,1310.3333333333333,1095.9271569467257,2568.0,560.0,0,0,0,0,0,3931.0,1965.5,1644.023266258723,3128.0,803.0,0,0,0,0,8,24,254.38819638768763,763.1645891630629,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-59505-161-17,192.168.1.2,59505,192.168.1.10,161,17,25/02/2021 10:58:30 AM,4761,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,36336.904011762235,840.1596303297628,1587.0,1448.0942648874761,3259.0,734.0,0,0,0,0,0,4761.0,2380.5,2328.502630447301,4027.0,734.0,0,0,0,0,8,24,210.0399075824407,630.119722747322,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-52489-161-17,192.168.1.2,52489,192.168.1.10,161,17,25/02/2021 10:58:34 AM,5146,1,3,45.0,137.0,45.0,45.0,45.0,0.0,46.0,45.0,45.666666666666664,0.5773502691896257,35367.275553828214,777.3027594247959,1715.3333333333333,1062.9479447900228,2937.0,1002.0,0,0,0,0,0,5146.0,2573.0,2221.7295064881323,4144.0,1002.0,0,0,0,0,8,24,194.32568985619898,582.9770695685969,45.0,46.0,45.4,0.5477225575051664,0.30000000000000027,0,0,0,0,0,0,0,0,3.0,56.75,45.0,45.666666666666664,0,0,0,0,0,0,1,45,3,137,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-54063-161-17,192.168.1.2,54063,192.168.1.10,161,17,25/02/2021 10:58:34 AM,5588,1,3,43.0,143.0,43.0,43.0,43.0,0.0,57.0,42.0,47.666666666666664,8.144527815247079,33285.61202576951,715.8196134574088,1862.6666666666665,2417.298561066327,4649.0,326.0,0,0,0,0,0,5588.0,2794.0,3490.2790719367986,5262.0,326.0,0,0,0,0,8,24,178.9549033643522,536.8647100930565,42.0,57.0,45.6,6.4265076052238514,41.300000000000004,0,0,0,0,0,0,0,0,3.0,57.0,43.0,47.666666666666664,0,0,0,0,0,0,1,43,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-45483-161-17,192.168.1.2,45483,192.168.1.10,161,17,25/02/2021 10:58:45 AM,5076,1,3,45.0,141.0,45.0,45.0,45.0,0.0,48.0,45.0,47.0,1.7320508075688772,36643.02600472813,788.0220646178093,1692.0,2473.369968282141,4547.0,199.0,0,0,0,0,0,5076.0,2538.0,3122.583545719794,4746.0,330.0,0,0,0,0,8,24,197.00551615445232,591.016548463357,45.0,48.0,46.2,1.6431676725154984,2.7,0,0,0,0,0,0,0,0,3.0,57.75,45.0,47.0,0,0,0,0,0,0,1,45,3,141,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-39470-161-17,192.168.1.2,39470,192.168.1.10,161,17,25/02/2021 10:58:40 AM,4691,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,36879.13024941377,852.6966531656363,1563.6666666666665,2132.647259471977,4026.0,303.0,0,0,0,0,0,4691.0,2345.5,2805.092600967034,4329.0,362.0,0,0,0,0,8,24,213.1741632914091,639.5224898742273,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-34518-161-17,192.168.1.2,34518,192.168.1.10,161,17,25/02/2021 10:58:30 AM,4886,1,3,43.0,142.0,43.0,43.0,43.0,0.0,54.0,42.0,47.333333333333336,6.110100926607787,37863.2828489562,818.6655751125666,1628.6666666666667,1407.0367206769456,3247.0,695.0,0,0,0,0,0,4886.0,2443.0,2119.9061299972695,3942.0,944.0,0,0,0,0,8,24,204.66639377814164,613.999181334425,42.0,54.0,45.4,5.079370039680118,25.8,0,0,0,0,0,0,0,0,3.0,56.75,43.0,47.333333333333336,0,0,0,0,0,0,1,43,3,142,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-43584-161-17,192.168.1.2,43584,192.168.1.10,161,17,25/02/2021 10:58:35 AM,11585,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,15105.740181268882,345.27406128614587,3861.666666666667,6041.689360876917,10838.0,364.0,0,0,0,0,0,11585.0,5792.5,7677.058323342347,11221.0,364.0,0,0,0,0,8,24,86.31851532153647,258.9555459646094,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-37258-161-17,192.168.1.2,37258,192.168.1.10,161,17,25/02/2021 10:58:34 AM,4555,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,38419.31942919868,878.1558726673985,1518.3333333333335,2077.3180626310773,3917.0,312.0,0,0,0,0,0,4555.0,2277.5,2759.837766971095,4229.0,326.0,0,0,0,0,8,24,219.53896816684963,658.6169045005488,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-53533-161-17,192.168.1.2,53533,192.168.1.10,161,17,25/02/2021 10:58:45 AM,2196,1,3,45.0,143.0,45.0,45.0,45.0,0.0,49.0,45.0,47.666666666666664,2.309401076758503,85610.20036429873,1821.4936247723133,732.0,840.9892983861329,1703.0,235.0,0,0,0,0,0,2196.0,1098.0,1187.9393923933999,1938.0,258.0,0,0,0,0,8,24,455.3734061930783,1366.120218579235,45.0,49.0,46.6,2.1908902300206647,4.800000000000001,0,0,0,0,0,0,0,0,3.0,58.25,45.0,47.666666666666664,0,0,0,0,0,0,1,45,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-51965-161-17,192.168.1.2,51965,192.168.1.10,161,17,25/02/2021 10:58:46 AM,3032,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,57717.67810026385,1319.2612137203166,1010.6666666666667,1374.3727053944767,2597.0,178.0,0,0,0,0,0,3032.0,1516.0,1780.4948750277267,2775.0,257.0,0,0,0,0,8,24,329.81530343007915,989.4459102902375,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-57005-161-17,192.168.1.2,57005,192.168.1.10,161,17,25/02/2021 10:58:46 AM,11813,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,14814.187759248285,338.61000592567507,3937.666666666667,5946.219162907917,10803.0,416.0,0,0,0,0,0,11813.0,5906.5,7513.009550107067,11219.0,594.0,0,0,0,0,8,24,84.65250148141877,253.9575044442563,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-38020-161-17,192.168.1.2,38020,192.168.1.10,161,17,25/02/2021 10:58:29 AM,5447,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,32127.776757848358,734.3491830365339,1815.6666666666665,1895.2990089517098,3994.0,544.0,0,0,0,0,0,5447.0,2723.5,2566.090508925981,4538.0,909.0,0,0,0,0,8,24,183.58729575913347,550.7618872774004,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-43237-161-17,192.168.1.2,43237,192.168.1.10,161,17,25/02/2021 10:58:42 AM,5474,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,31969.309462915604,730.7270734380709,1824.6666666666667,575.4210052938051,2474.0,1378.0,0,0,0,0,0,5474.0,2737.0,1576.848122046001,3852.0,1622.0,0,0,0,0,8,24,182.68176835951772,548.0453050785532,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-38756-161-17,192.168.1.2,38756,192.168.1.10,161,17,25/02/2021 10:58:48 AM,8926,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,19605.646426170737,448.1290611696169,2975.333333333333,3668.8355555044072,7207.0,686.0,0,0,0,0,0,8926.0,4463.0,4850.752518939716,7893.0,1033.0,0,0,0,0,8,24,112.03226529240422,336.0967958772126,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-53957-161-17,192.168.1.2,53957,192.168.1.10,161,17,25/02/2021 10:58:39 AM,3577,1,3,45.0,137.0,45.0,45.0,45.0,0.0,46.0,45.0,45.666666666666664,0.5773502691896257,50880.626223091975,1118.255521386637,1192.3333333333333,849.6789589799981,2168.0,615.0,0,0,0,0,0,3577.0,1788.5,1406.4353877800431,2783.0,794.0,0,0,0,0,8,24,279.56388034665923,838.6916410399776,45.0,46.0,45.4,0.5477225575051664,0.30000000000000027,0,0,0,0,0,0,0,0,3.0,56.75,45.0,45.666666666666664,0,0,0,0,0,0,1,45,3,137,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-49606-161-17,192.168.1.2,49606,192.168.1.10,161,17,25/02/2021 10:58:42 AM,4591,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,38118.05706817687,871.2698758440428,1530.3333333333333,742.8299491359603,2175.0,718.0,0,0,0,0,0,4591.0,2295.5,844.9926035179243,2893.0,1698.0,0,0,0,0,8,24,217.8174689610107,653.452406883032,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-38917-161-17,192.168.1.2,38917,192.168.1.10,161,17,25/02/2021 10:58:33 AM,7218,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,23967.85813244666,554.1701302299806,2406.0,3199.268041286944,6092.0,350.0,0,0,0,0,0,7218.0,3609.0,4608.9219997739165,6868.0,350.0,0,0,0,0,8,24,138.54253255749515,415.6275976724855,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-59868-161-17,192.168.1.2,59868,192.168.1.10,161,17,25/02/2021 10:58:30 AM,3904,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,44825.81967213115,1024.5901639344263,1301.3333333333333,1017.9392581747368,2475.0,659.0,0,0,0,0,0,3904.0,1952.0,1671.6004307249984,3134.0,770.0,0,0,0,0,8,24,256.1475409836066,768.4426229508197,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-35140-161-17,192.168.1.2,35140,192.168.1.10,161,17,25/02/2021 10:58:43 AM,10351,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,16906.579074485555,386.4360931310984,3450.333333333333,3606.733194087599,7568.0,851.0,0,0,0,0,0,10351.0,5175.5,4587.001689557133,8419.0,1932.0,0,0,0,0,8,24,96.6090232827746,289.8270698483238,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-54727-161-17,192.168.1.2,54727,192.168.1.10,161,17,25/02/2021 10:58:47 AM,4665,1,3,43.0,134.0,43.0,43.0,43.0,0.0,46.0,42.0,44.666666666666664,2.309401076758503,37942.12218649518,857.449088960343,1555.0,820.2591054051153,2210.0,635.0,0,0,0,0,0,4665.0,2332.5,724.7844507162113,2845.0,1820.0,0,0,0,0,8,24,214.36227224008576,643.0868167202573,42.0,46.0,43.8,2.04939015319192,4.2,0,0,0,0,0,0,0,0,3.0,54.75,43.0,44.666666666666664,0,0,0,0,0,0,1,43,3,134,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-39565-161-17,192.168.1.2,39565,192.168.1.10,161,17,25/02/2021 10:58:44 AM,7634,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,22923.76211684569,523.9717055279015,2544.6666666666665,2217.7367592510464,5019.0,736.0,0,0,0,0,0,7634.0,3817.0,4357.191985671506,6898.0,736.0,0,0,0,0,8,24,130.99292638197537,392.9787791459261,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-52262-161-17,192.168.1.2,52262,192.168.1.10,161,17,25/02/2021 10:58:30 AM,3921,1,3,43.0,134.0,43.0,43.0,43.0,0.0,46.0,42.0,44.666666666666664,2.309401076758503,45141.54552410099,1020.1479214486101,1307.0,1119.3699120487383,2594.0,560.0,0,0,0,0,0,3921.0,1960.5,1687.863886692289,3154.0,767.0,0,0,0,0,8,24,255.03698036215252,765.1109410864575,42.0,46.0,43.8,2.04939015319192,4.2,0,0,0,0,0,0,0,0,3.0,54.75,43.0,44.666666666666664,0,0,0,0,0,0,1,43,3,134,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-51768-161-17,192.168.1.2,51768,192.168.1.10,161,17,25/02/2021 10:58:33 AM,5392,1,3,45.0,143.0,45.0,45.0,45.0,0.0,49.0,45.0,47.666666666666664,2.309401076758503,34866.46884272997,741.839762611276,1797.3333333333335,2566.0491681441595,4759.0,239.0,0,0,0,0,0,5392.0,2696.0,3474.7227227506946,5153.0,239.0,0,0,0,0,8,24,185.459940652819,556.379821958457,45.0,49.0,46.6,2.1908902300206647,4.800000000000001,0,0,0,0,0,0,0,0,3.0,58.25,45.0,47.666666666666664,0,0,0,0,0,0,1,45,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-59174-161-17,192.168.1.2,59174,192.168.1.10,161,17,25/02/2021 10:58:44 AM,9230,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,18743.22860238353,433.3694474539545,3076.666666666667,4615.8688600666865,8406.0,342.0,0,0,0,0,0,9230.0,4615.0,5844.944653288002,8748.0,482.0,0,0,0,0,8,24,108.34236186348862,325.02708559046584,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-58273-161-17,192.168.1.2,58273,192.168.1.10,161,17,25/02/2021 10:58:32 AM,8696,1,3,43.0,131.0,43.0,43.0,43.0,0.0,45.0,42.0,43.666666666666664,1.5275252316519468,20009.19963201472,459.9816007359705,2898.666666666667,4049.715710186745,7572.0,420.0,0,0,0,0,0,8696.0,4348.0,5153.394221287558,7992.0,704.0,0,0,0,0,8,24,114.99540018399263,344.9862005519779,42.0,45.0,43.2,1.3038404810405297,1.7,0,0,0,0,0,0,0,0,3.0,54.0,43.0,43.666666666666664,0,0,0,0,0,0,1,43,3,131,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-51773-161-17,192.168.1.2,51773,192.168.1.10,161,17,25/02/2021 10:58:42 AM,9299,1,3,43.0,134.0,43.0,43.0,43.0,0.0,46.0,42.0,44.666666666666664,2.309401076758503,19034.304763953114,430.1537799763415,3099.666666666667,3008.436360193337,6539.0,957.0,0,0,0,0,0,9299.0,4649.5,4025.558905295015,7496.0,1803.0,0,0,0,0,8,24,107.53844499408538,322.6153349822562,42.0,46.0,43.8,2.04939015319192,4.2,0,0,0,0,0,0,0,0,3.0,54.75,43.0,44.666666666666664,0,0,0,0,0,0,1,43,3,134,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-50415-161-17,192.168.1.2,50415,192.168.1.10,161,17,25/02/2021 10:58:40 AM,5097,1,3,43.0,143.0,43.0,43.0,43.0,0.0,57.0,42.0,47.666666666666664,8.144527815247079,36492.05414949971,784.7753580537571,1699.0,1595.6976530658933,3540.0,713.0,0,0,0,0,0,5097.0,2548.5,2595.788993735816,4384.0,713.0,0,0,0,0,8,24,196.1938395134393,588.5815185403178,42.0,57.0,45.6,6.4265076052238514,41.300000000000004,0,0,0,0,0,0,0,0,3.0,57.0,43.0,47.666666666666664,0,0,0,0,0,0,1,43,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-46532-161-17,192.168.1.2,46532,192.168.1.10,161,17,25/02/2021 10:58:44 AM,5184,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,33757.71604938272,771.6049382716049,1728.0,2323.459489640394,4408.0,280.0,0,0,0,0,0,5184.0,2592.0,2964.191626734007,4688.0,496.0,0,0,0,0,8,24,192.9012345679012,578.7037037037037,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-59214-161-17,192.168.1.2,59214,192.168.1.10,161,17,25/02/2021 10:58:41 AM,3633,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,47619.04761904762,1101.0184420589046,1211.0,1073.1859112008506,2415.0,355.0,0,0,0,0,0,3633.0,1816.5,2066.8731214082786,3278.0,355.0,0,0,0,0,8,24,275.25461051472615,825.7638315441784,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-38225-161-17,192.168.1.2,38225,192.168.1.10,161,17,25/02/2021 10:58:34 AM,4999,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,34606.92138427686,800.1600320064013,1666.3333333333335,2366.6272062437997,4399.0,282.0,0,0,0,0,0,4999.0,2499.5,3085.1068863169066,4681.0,318.0,0,0,0,0,8,24,200.0400080016003,600.1200240048009,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-56609-161-17,192.168.1.2,56609,192.168.1.10,161,17,25/02/2021 10:58:37 AM,5747,1,3,43.0,131.0,43.0,43.0,43.0,0.0,45.0,42.0,43.666666666666664,1.5275252316519468,30276.666086653906,696.0153123368714,1915.6666666666667,1660.618659817278,3833.0,934.0,0,0,0,0,0,5747.0,2873.5,2677.8133803534556,4767.0,980.0,0,0,0,0,8,24,174.00382808421784,522.0114842526535,42.0,45.0,43.2,1.3038404810405297,1.7,0,0,0,0,0,0,0,0,3.0,54.0,43.0,43.666666666666664,0,0,0,0,0,0,1,43,3,131,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-37437-161-17,192.168.1.2,37437,192.168.1.10,161,17,25/02/2021 10:58:29 AM,3311,1,3,45.0,137.0,45.0,45.0,45.0,0.0,46.0,45.0,45.666666666666664,0.5773502691896257,54968.28752642706,1208.0942313500452,1103.6666666666667,1265.6825563044365,2559.0,260.0,0,0,0,0,0,3311.0,1655.5,1973.535026291654,3051.0,260.0,0,0,0,0,8,24,302.0235578375113,906.070673512534,45.0,46.0,45.4,0.5477225575051664,0.30000000000000027,0,0,0,0,0,0,0,0,3.0,56.75,45.0,45.666666666666664,0,0,0,0,0,0,1,45,3,137,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-52796-161-17,192.168.1.2,52796,192.168.1.10,161,17,25/02/2021 10:58:41 AM,17821,1,3,43.0,130.0,43.0,43.0,43.0,0.0,44.0,42.0,43.333333333333336,1.1547005383792515,9707.648280118961,224.45429549408001,5940.333333333334,9870.671726551001,17338.0,234.0,0,0,0,0,0,17821.0,8910.5,12270.42397393016,17587.0,234.0,0,0,0,0,8,24,56.113573873520004,168.34072162056,42.0,44.0,43.0,1.0,1.0000000000000002,0,0,0,0,0,0,0,0,3.0,53.75,43.0,43.333333333333336,0,0,0,0,0,0,1,43,3,130,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-60346-161-17,192.168.1.2,60346,192.168.1.10,161,17,25/02/2021 10:58:45 AM,4076,1,3,45.0,137.0,45.0,45.0,45.0,0.0,46.0,45.0,45.666666666666664,0.5773502691896257,44651.61923454367,981.3542688910698,1358.6666666666665,1935.229788250825,3593.0,211.0,0,0,0,0,0,4076.0,2038.0,2497.501151150886,3804.0,272.0,0,0,0,0,8,24,245.33856722276744,736.0157016683023,45.0,46.0,45.4,0.5477225575051664,0.30000000000000027,0,0,0,0,0,0,0,0,3.0,56.75,45.0,45.666666666666664,0,0,0,0,0,0,1,45,3,137,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-55684-161-17,192.168.1.2,55684,192.168.1.10,161,17,25/02/2021 10:58:30 AM,8048,1,3,43.0,134.0,43.0,43.0,43.0,0.0,46.0,42.0,44.666666666666664,2.309401076758503,21993.041749502983,497.0178926441352,2682.666666666667,3929.305324524086,7219.0,339.0,0,0,0,0,0,8048.0,4024.0,5211.376977344855,7709.0,339.0,0,0,0,0,8,24,124.2544731610338,372.7634194831014,42.0,46.0,43.8,2.04939015319192,4.2,0,0,0,0,0,0,0,0,3.0,54.75,43.0,44.666666666666664,0,0,0,0,0,0,1,43,3,134,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-54637-161-17,192.168.1.2,54637,192.168.1.10,161,17,25/02/2021 10:58:32 AM,5495,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,31847.133757961783,727.9344858962694,1831.6666666666665,2684.342812185756,4931.0,246.0,0,0,0,0,0,5495.0,2747.5,3435.8318497854343,5177.0,318.0,0,0,0,0,8,24,181.98362147406735,545.950864422202,42.0,46.0,43.4,1.6733200530681511,2.8,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-48940-161-17,192.168.1.2,48940,192.168.1.10,161,17,25/02/2021 10:58:38 AM,6709,1,3,43.0,132.0,43.0,43.0,43.0,0.0,46.0,42.0,44.0,2.0,26084.364286778953,596.2140408406618,2236.3333333333335,2251.1135762847093,4825.0,738.0,0,0,0,0,0,6709.0,3354.5,3123.2906525009803,5563.0,1146.0,0,0,0,0,8,24,149.05351021016546,447.1605306304964,42.0,46.0,43.4,1.6733200530681513,2.8000000000000007,0,0,0,0,0,0,0,0,3.0,54.25,43.0,44.0,0,0,0,0,0,0,1,43,3,132,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.2-192.168.1.10-37923-161-17,192.168.1.2,37923,192.168.1.10,161,17,25/02/2021 10:58:29 AM,5749,1,3,45.0,143.0,45.0,45.0,45.0,0.0,49.0,45.0,47.666666666666664,2.309401076758503,32701.339363367544,695.7731779439903,1916.3333333333335,2471.7468182104194,4756.0,248.0,0,0,0,0,0,5749.0,2874.5,3714.4319215729342,5501.0,248.0,0,0,0,0,8,24,173.94329448599757,521.8298834579928,45.0,49.0,46.6,2.1908902300206647,4.800000000000001,0,0,0,0,0,0,0,0,3.0,58.25,45.0,47.666666666666664,0,0,0,0,0,0,1,45,3,143,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
