Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1.2.3.4-63.6.207.105-0-0-0,63.6.207.105,0,1.2.3.4,0,0,10/11/2020 12:57:32 AM,91489711,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021860381655375433,9.1489711E7,0.0,9.1489711E7,9.1489711E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010930190827687716,0.010930190827687716,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,9.1489711E7,0.0,9.1489711E7,9.1489711E7,No Label
1.2.3.4-63.6.236.225-0-0-0,63.6.236.225,0,1.2.3.4,0,0,10/11/2020 12:57:15 AM,90905944,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033001142367544194,4.5452972E7,2.6707408983280275E7,6.4337962E7,2.6567982E7,2.6567982E7,2.6567982E7,0.0,2.6567982E7,2.6567982E7,0,0,0,0,0,0,0,0,0,0,0,0.022000761578362796,0.011000380789181398,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.5452972E7,2.6707408983280275E7,6.4337962E7,2.6567982E7,No Label
1.2.3.4-63.6.29.29-0-0-0,63.6.29.29,0,1.2.3.4,0,0,10/11/2020 12:58:17 AM,13118361,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15245807002871775,1.3118361E7,0.0,1.3118361E7,1.3118361E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07622903501435888,0.07622903501435888,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.3118361E7,0.0,1.3118361E7,1.3118361E7,No Label
1.2.3.4-63.6.28.235-0-0-0,63.6.28.235,0,1.2.3.4,0,0,10/11/2020 12:57:00 AM,90207685,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022171060037734037,9.0207685E7,0.0,9.0207685E7,9.0207685E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011085530018867019,0.011085530018867019,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,9.0207685E7,0.0,9.0207685E7,9.0207685E7,No Label
1.2.3.4-63.6.161.164-0-0-0,63.6.161.164,0,1.2.3.4,0,0,10/11/2020 12:56:34 AM,98406252,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03048586791009986,4.9203126E7,8883802.51347462,5.5484923E7,4.2921329E7,5.5484923E7,5.5484923E7,0.0,5.5484923E7,5.5484923E7,0,0,0,0,0,0,0,0,0,0,0,0.020323911940066573,0.010161955970033287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.9203126E7,8883802.51347462,5.5484923E7,4.2921329E7,No Label
1.2.3.4-63.6.110.203-0-0-0,63.6.110.203,0,1.2.3.4,0,0,10/11/2020 12:57:05 AM,98951600,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020211901576124087,9.89516E7,0.0,9.89516E7,9.89516E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010105950788062043,0.010105950788062043,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,9.89516E7,0.0,9.89516E7,9.89516E7,No Label
1.2.3.4-63.6.61.198-0-0-0,63.6.61.198,0,1.2.3.4,0,0,10/11/2020 12:57:23 AM,82123943,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02435343368742049,8.2123943E7,0.0,8.2123943E7,8.2123943E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012176716843710245,0.012176716843710245,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.2123943E7,0.0,8.2123943E7,8.2123943E7,No Label
1.2.3.4-63.6.215.233-0-0-0,63.6.215.233,0,1.2.3.4,0,0,10/11/2020 12:58:09 AM,14503921,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13789374611182728,1.4503921E7,0.0,1.4503921E7,1.4503921E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06894687305591364,0.06894687305591364,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.4503921E7,0.0,1.4503921E7,1.4503921E7,No Label
1.2.3.4-63.6.200.11-0-0-0,63.6.200.11,0,1.2.3.4,0,0,10/11/2020 12:56:51 AM,52120935,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03837229704340492,5.2120935E7,0.0,5.2120935E7,5.2120935E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01918614852170246,0.01918614852170246,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.2120935E7,0.0,5.2120935E7,5.2120935E7,No Label
1.2.3.4-63.6.166.80-0-0-0,63.6.166.80,0,1.2.3.4,0,0,10/11/2020 12:58:12 AM,36016917,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05552946133618266,3.6016917E7,0.0,3.6016917E7,3.6016917E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02776473066809133,0.02776473066809133,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,3.6016917E7,0.0,3.6016917E7,3.6016917E7,No Label
1.2.3.4-63.6.117.150-0-0-0,63.6.117.150,0,1.2.3.4,0,0,10/11/2020 12:58:24 AM,5136085,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38940165515173525,5136085.0,0.0,5136085.0,5136085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19470082757586762,0.19470082757586762,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5136085.0,0.0,5136085.0,5136085.0,No Label
1.2.3.4-63.6.207.38-0-0-0,63.6.207.38,0,1.2.3.4,0,0,10/11/2020 12:58:40 AM,4893082,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40874033993299114,4893082.0,0.0,4893082.0,4893082.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20437016996649557,0.20437016996649557,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
1.2.3.4-63.6.143.223-0-0-0,63.6.143.223,0,1.2.3.4,0,0,10/11/2020 12:58:39 AM,15859815,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12610487575044224,1.5859815E7,0.0,1.5859815E7,1.5859815E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06305243787522112,0.06305243787522112,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.5859815E7,0.0,1.5859815E7,1.5859815E7,No Label
1.2.3.4-63.6.160.200-0-0-0,63.6.160.200,0,1.2.3.4,0,0,10/11/2020 12:58:32 AM,9993283,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2001344302968304,9993283.0,0.0,9993283.0,9993283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1000672151484152,0.1000672151484152,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,9993283.0,0.0,9993283.0,9993283.0,No Label
1.2.3.4-63.6.124.155-0-0-0,63.6.124.155,0,1.2.3.4,0,0,10/11/2020 12:57:11 AM,99632866,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020073697368095382,9.9632866E7,0.0,9.9632866E7,9.9632866E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010036848684047691,0.010036848684047691,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,9.9632866E7,0.0,9.9632866E7,9.9632866E7,No Label
1.2.3.4-63.6.155.174-0-0-0,63.6.155.174,0,1.2.3.4,0,0,10/11/2020 12:56:31 AM,116362506,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025781500443106647,5.8181253E7,3.3815308573164195E7,8.2092287E7,3.4270219E7,8.2092287E7,8.2092287E7,0.0,8.2092287E7,8.2092287E7,0,0,0,0,0,0,0,0,0,0,0,0.0171876669620711,0.00859383348103555,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,5.8181253E7,3.3815308573164195E7,8.2092287E7,3.4270219E7,No Label
1.2.3.4-63.6.106.41-0-0-0,63.6.106.41,0,1.2.3.4,0,0,10/11/2020 12:56:58 AM,45349987,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04410144593867248,4.5349987E7,0.0,4.5349987E7,4.5349987E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02205072296933624,0.02205072296933624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.5349987E7,0.0,4.5349987E7,4.5349987E7,No Label
1.2.3.4-63.6.40.224-0-0-0,63.6.40.224,0,1.2.3.4,0,0,10/11/2020 12:56:41 AM,45161908,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04428510859195763,4.5161908E7,0.0,4.5161908E7,4.5161908E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022142554295978816,0.022142554295978816,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.5161908E7,0.0,4.5161908E7,4.5161908E7,No Label
1.2.3.4-63.6.18.176-0-0-0,63.6.18.176,0,1.2.3.4,0,0,10/11/2020 12:57:29 AM,58636122,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034108667691222824,5.8636122E7,0.0,5.8636122E7,5.8636122E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017054333845611412,0.017054333845611412,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.8636122E7,0.0,5.8636122E7,5.8636122E7,No Label
1.2.3.4-63.6.194.81-0-0-0,63.6.194.81,0,1.2.3.4,0,0,10/11/2020 12:56:19 AM,91372504,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021888422801677843,9.1372504E7,0.0,9.1372504E7,9.1372504E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010944211400838922,0.010944211400838922,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,9.1372504E7,0.0,9.1372504E7,9.1372504E7,No Label
1.2.3.4-63.6.217.101-0-0-0,63.6.217.101,0,1.2.3.4,0,0,10/11/2020 12:56:12 AM,47296621,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042286318931747786,4.7296621E7,0.0,4.7296621E7,4.7296621E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021143159465873893,0.021143159465873893,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.7296621E7,0.0,4.7296621E7,4.7296621E7,No Label
1.2.3.4-63.6.20.205-0-0-0,63.6.20.205,0,1.2.3.4,0,0,10/11/2020 12:58:32 AM,14348528,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139387120407055,1.4348528E7,0.0,1.4348528E7,1.4348528E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696935602035275,0.0696935602035275,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.4348528E7,0.0,1.4348528E7,1.4348528E7,No Label
1.2.3.4-63.6.124.218-0-0-0,63.6.124.218,0,1.2.3.4,0,0,10/11/2020 12:56:31 AM,8326253,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402040870004791,8326253.0,0.0,8326253.0,8326253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12010204350023955,0.12010204350023955,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8326253.0,0.0,8326253.0,8326253.0,No Label
1.2.3.4-63.6.196.90-0-0-0,63.6.196.90,0,1.2.3.4,0,0,10/11/2020 12:57:05 AM,78991078,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025319315176329155,7.8991078E7,0.0,7.8991078E7,7.8991078E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012659657588164577,0.012659657588164577,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,7.8991078E7,0.0,7.8991078E7,7.8991078E7,No Label
1.2.3.4-63.6.78.43-0-0-0,63.6.78.43,0,1.2.3.4,0,0,10/11/2020 12:58:25 AM,28410161,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07039734832900102,2.8410161E7,0.0,2.8410161E7,2.8410161E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03519867416450051,0.03519867416450051,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,2.8410161E7,0.0,2.8410161E7,2.8410161E7,No Label
1.2.3.4-63.6.109.7-0-0-0,63.6.109.7,0,1.2.3.4,0,0,10/11/2020 12:58:28 AM,12614905,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15854261288531304,1.2614905E7,0.0,1.2614905E7,1.2614905E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07927130644265652,0.07927130644265652,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.2614905E7,0.0,1.2614905E7,1.2614905E7,No Label
1.2.3.4-63.6.217.224-0-0-0,63.6.217.224,0,1.2.3.4,0,0,10/11/2020 12:56:40 AM,96478902,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020729920827664478,9.6478902E7,0.0,9.6478902E7,9.6478902E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010364960413832239,0.010364960413832239,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,9.6478902E7,0.0,9.6478902E7,9.6478902E7,No Label
1.2.3.4-63.6.39.134-0-0-0,63.6.39.134,0,1.2.3.4,0,0,10/11/2020 12:56:43 AM,58034521,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05169337057162925,2.90172605E7,3.8776789064290255E7,5.6436591E7,1597930.0,5.6436591E7,5.6436591E7,0.0,5.6436591E7,5.6436591E7,0,0,0,0,0,0,0,0,0,0,0,0.03446224704775284,0.01723112352387642,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,1597930.0,0.0,1597930.0,1597930.0,5.6436591E7,0.0,5.6436591E7,5.6436591E7,No Label
1.2.3.4-63.6.189.218-0-0-0,63.6.189.218,0,1.2.3.4,0,0,10/11/2020 12:56:44 AM,83254141,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02402282908666369,8.3254141E7,0.0,8.3254141E7,8.3254141E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012011414543331845,0.012011414543331845,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.3254141E7,0.0,8.3254141E7,8.3254141E7,No Label
1.2.3.4-63.6.252.165-0-0-0,63.6.252.165,0,1.2.3.4,0,0,10/11/2020 12:56:21 AM,79617669,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251200521833916,7.9617669E7,0.0,7.9617669E7,7.9617669E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125600260916958,0.0125600260916958,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,7.9617669E7,0.0,7.9617669E7,7.9617669E7,No Label
1.2.3.4-63.6.251.124-0-0-0,63.6.251.124,0,1.2.3.4,0,0,10/11/2020 12:56:46 AM,53454251,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037415172087997266,5.3454251E7,0.0,5.3454251E7,5.3454251E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018707586043998633,0.018707586043998633,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.3454251E7,0.0,5.3454251E7,5.3454251E7,No Label
1.2.3.4-63.6.93.32-0-0-0,63.6.93.32,0,1.2.3.4,0,0,10/11/2020 12:56:32 AM,6799483,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29414001035078696,6799483.0,0.0,6799483.0,6799483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14707000517539348,0.14707000517539348,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6799483.0,0.0,6799483.0,6799483.0,No Label
1.2.3.4-63.6.248.20-0-0-0,63.6.248.20,0,1.2.3.4,0,0,10/11/2020 12:56:42 AM,17294137,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11564612908987595,1.7294137E7,0.0,1.7294137E7,1.7294137E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05782306454493798,0.05782306454493798,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,1.7294137E7,0.0,1.7294137E7,1.7294137E7,No Label
1.2.3.4-63.6.8.248-0-0-0,63.6.8.248,0,1.2.3.4,0,0,10/11/2020 12:56:21 AM,36976794,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05408797744877504,3.6976794E7,0.0,3.6976794E7,3.6976794E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02704398872438752,0.02704398872438752,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,3.6976794E7,0.0,3.6976794E7,3.6976794E7,No Label
1.2.3.4-63.6.157.139-0-0-0,63.6.157.139,0,1.2.3.4,0,0,10/11/2020 12:57:26 AM,88924457,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022491000422976998,8.8924457E7,0.0,8.8924457E7,8.8924457E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011245500211488499,0.011245500211488499,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,8.8924457E7,0.0,8.8924457E7,8.8924457E7,No Label
1.2.3.4-63.6.203.41-0-0-0,63.6.203.41,0,1.2.3.4,0,0,10/11/2020 12:56:40 AM,64090573,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031205837401391306,6.4090573E7,0.0,6.4090573E7,6.4090573E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015602918700695653,0.015602918700695653,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.4090573E7,0.0,6.4090573E7,6.4090573E7,No Label
1.2.3.4-63.6.76.117-0-0-0,63.6.76.117,0,1.2.3.4,0,0,10/11/2020 12:57:51 AM,58556676,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034154944177500784,5.8556676E7,0.0,5.8556676E7,5.8556676E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017077472088750392,0.017077472088750392,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.8556676E7,0.0,5.8556676E7,5.8556676E7,No Label
1.2.3.4-63.6.80.81-0-0-0,63.6.80.81,0,1.2.3.4,0,0,10/11/2020 12:56:12 AM,38560447,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518666186623822,3.8560447E7,0.0,3.8560447E7,3.8560447E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259333093311911,0.0259333093311911,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,3.8560447E7,0.0,3.8560447E7,3.8560447E7,No Label
1.2.3.4-63.6.58.171-0-0-0,63.6.58.171,0,1.2.3.4,0,0,10/11/2020 12:57:39 AM,70305745,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02844717739638489,7.0305745E7,0.0,7.0305745E7,7.0305745E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014223588698192445,0.014223588698192445,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,7.0305745E7,0.0,7.0305745E7,7.0305745E7,No Label
1.2.3.4-63.6.238.225-0-0-0,63.6.238.225,0,1.2.3.4,0,0,10/11/2020 12:57:55 AM,57067532,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03504619754714467,5.7067532E7,0.0,5.7067532E7,5.7067532E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017523098773572336,0.017523098773572336,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.7067532E7,0.0,5.7067532E7,5.7067532E7,No Label
